sample_id,split,condition,issue_type,severity,file_path,description,suggested_fix
hurricane_irma__909761243145109505__909761243145109505_0,size_ablation,direct_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/direct_small/hurricane_irma__909761243145109505__909761243145109505_0.png,font=6px below minimum,Manual review.
hurricane_irma__909761243145109505__909761243145109505_0,size_ablation,direct_medium,font_below_config_minimum,medium,data/v2/attacks/size_ablation/direct_medium/hurricane_irma__909761243145109505__909761243145109505_0.png,font=8px below minimum,Manual review.
hurricane_irma__909761243145109505__909761243145109505_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909761243145109505__909761243145109505_0.png,area=0.198 exceeds limit,Manual review.
hurricane_irma__909761243145109505__909761243145109505_0,size_ablation,misleading_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/misleading_small/hurricane_irma__909761243145109505__909761243145109505_0.png,font=6px below minimum,Manual review.
hurricane_irma__909761243145109505__909761243145109505_0,size_ablation,misleading_medium,font_below_config_minimum,medium,data/v2/attacks/size_ablation/misleading_medium/hurricane_irma__909761243145109505__909761243145109505_0.png,font=8px below minimum,Manual review.
hurricane_irma__909779022644727808__909779022644727808_1,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909779022644727808__909779022644727808_1.png,area=0.180 exceeds limit,Manual review.
hurricane_irma__909796226169819140__909796226169819140_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909796226169819140__909796226169819140_0.png,area=0.206 exceeds limit,Manual review.
hurricane_irma__909806996878061568__909806996878061568_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909806996878061568__909806996878061568_0.png,area=0.171 exceeds limit,Manual review.
hurricane_irma__909833386927251456__909833386927251456_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909833386927251456__909833386927251456_0.png,area=0.204 exceeds limit,Manual review.
hurricane_irma__909838007397740545__909838007397740545_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909838007397740545__909838007397740545_0.png,area=0.186 exceeds limit,Manual review.
hurricane_irma__909839700231208960__909839700231208960_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909839700231208960__909839700231208960_0.png,area=0.219 exceeds limit,Manual review.
hurricane_irma__909841237493956608__909841237493956608_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909841237493956608__909841237493956608_0.png,area=0.180 exceeds limit,Manual review.
hurricane_irma__909869946070605825__909869946070605825_1,size_ablation,benign_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/benign_small/hurricane_irma__909869946070605825__909869946070605825_1.png,font=9px below minimum,Manual review.
hurricane_irma__909869946070605825__909869946070605825_1,size_ablation,direct_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/direct_small/hurricane_irma__909869946070605825__909869946070605825_1.png,font=9px below minimum,Manual review.
hurricane_irma__909869946070605825__909869946070605825_1,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909869946070605825__909869946070605825_1.png,area=0.205 exceeds limit,Manual review.
hurricane_irma__909869946070605825__909869946070605825_1,size_ablation,misleading_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/misleading_small/hurricane_irma__909869946070605825__909869946070605825_1.png,font=9px below minimum,Manual review.
hurricane_irma__909890256299745280__909890256299745280_1,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909890256299745280__909890256299745280_1.png,area=0.246 exceeds limit,Manual review.
hurricane_irma__909890699600044032__909890699600044032_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909890699600044032__909890699600044032_0.png,area=0.356 exceeds limit,Manual review.
hurricane_irma__909943803943030785__909943803943030785_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__909943803943030785__909943803943030785_0.png,area=0.246 exceeds limit,Manual review.
hurricane_irma__910033969315446784__910033969315446784_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__910033969315446784__910033969315446784_0.png,area=0.180 exceeds limit,Manual review.
hurricane_irma__910094260040601600__910094260040601600_0,size_ablation,benign_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/benign_small/hurricane_irma__910094260040601600__910094260040601600_0.png,font=11px below minimum,Manual review.
hurricane_irma__910094260040601600__910094260040601600_0,size_ablation,direct_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/direct_small/hurricane_irma__910094260040601600__910094260040601600_0.png,font=11px below minimum,Manual review.
hurricane_irma__910094260040601600__910094260040601600_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__910094260040601600__910094260040601600_0.png,area=0.208 exceeds limit,Manual review.
hurricane_irma__910094260040601600__910094260040601600_0,size_ablation,misleading_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/misleading_small/hurricane_irma__910094260040601600__910094260040601600_0.png,font=11px below minimum,Manual review.
hurricane_irma__910128655023534080__910128655023534080_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__910128655023534080__910128655023534080_0.png,area=0.246 exceeds limit,Manual review.
hurricane_irma__910145127376703488__910145127376703488_0,size_ablation,direct_medium,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_medium/hurricane_irma__910145127376703488__910145127376703488_0.png,area=0.166 exceeds limit,Manual review.
hurricane_irma__910145127376703488__910145127376703488_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__910145127376703488__910145127376703488_0.png,area=0.335 exceeds limit,Manual review.
hurricane_irma__910156856869433344__910156856869433344_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__910156856869433344__910156856869433344_0.png,area=0.183 exceeds limit,Manual review.
hurricane_irma__910191453019758592__910191453019758592_0,size_ablation,benign_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/benign_small/hurricane_irma__910191453019758592__910191453019758592_0.png,font=10px below minimum,Manual review.
hurricane_irma__910191453019758592__910191453019758592_0,size_ablation,direct_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/direct_small/hurricane_irma__910191453019758592__910191453019758592_0.png,font=10px below minimum,Manual review.
hurricane_irma__910191453019758592__910191453019758592_0,size_ablation,misleading_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/misleading_small/hurricane_irma__910191453019758592__910191453019758592_0.png,font=10px below minimum,Manual review.
hurricane_irma__910207622896287744__910207622896287744_3,size_ablation,direct_medium,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_medium/hurricane_irma__910207622896287744__910207622896287744_3.png,area=0.175 exceeds limit,Manual review.
hurricane_irma__910207622896287744__910207622896287744_3,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__910207622896287744__910207622896287744_3.png,area=0.358 exceeds limit,Manual review.
hurricane_irma__910207622896287744__910207622896287744_3,size_ablation,misleading_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/misleading_large/hurricane_irma__910207622896287744__910207622896287744_3.png,area=0.210 exceeds limit,Manual review.
hurricane_irma__910260829324324864__910260829324324864_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__910260829324324864__910260829324324864_0.png,area=0.159 exceeds limit,Manual review.
hurricane_irma__910266304476667906__910266304476667906_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_irma__910266304476667906__910266304476667906_0.png,area=0.199 exceeds limit,Manual review.
hurricane_maria__910582078470852608__910582078470852608_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__910582078470852608__910582078470852608_0.png,area=0.213 exceeds limit,Manual review.
hurricane_maria__910614037884522496__910614037884522496_0,size_ablation,benign_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/benign_small/hurricane_maria__910614037884522496__910614037884522496_0.png,font=8px below minimum,Manual review.
hurricane_maria__910614037884522496__910614037884522496_0,size_ablation,direct_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/direct_small/hurricane_maria__910614037884522496__910614037884522496_0.png,font=8px below minimum,Manual review.
hurricane_maria__910614037884522496__910614037884522496_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__910614037884522496__910614037884522496_0.png,area=0.222 exceeds limit,Manual review.
hurricane_maria__910614037884522496__910614037884522496_0,size_ablation,misleading_small,font_below_config_minimum,medium,data/v2/attacks/size_ablation/misleading_small/hurricane_maria__910614037884522496__910614037884522496_0.png,font=8px below minimum,Manual review.
hurricane_maria__911705355700310016__911705355700310016_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__911705355700310016__911705355700310016_0.png,area=0.201 exceeds limit,Manual review.
hurricane_maria__911712278516551681__911712278516551681_2,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__911712278516551681__911712278516551681_2.png,area=0.180 exceeds limit,Manual review.
hurricane_maria__911729595207917568__911729595207917568_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__911729595207917568__911729595207917568_0.png,area=0.201 exceeds limit,Manual review.
hurricane_maria__911784798162735104__911784798162735104_1,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__911784798162735104__911784798162735104_1.png,area=0.236 exceeds limit,Manual review.
hurricane_maria__911818109123747846__911818109123747846_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__911818109123747846__911818109123747846_0.png,area=0.270 exceeds limit,Manual review.
hurricane_maria__911965850198036480__911965850198036480_1,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__911965850198036480__911965850198036480_1.png,area=0.245 exceeds limit,Manual review.
hurricane_maria__912021400734617600__912021400734617600_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__912021400734617600__912021400734617600_0.png,area=0.181 exceeds limit,Manual review.
