sample_id,condition,reviewer_id,original_label_still_valid,text_readable,text_too_obvious,text_completely_invisible,critical_damage_obscured,news_layout_plausible,camouflage_plausible,image_usable,approve,notes
mexico_earthquake__911674637410594816__911674637410594816_0,direct_image,,,,,,,,,,,
mexico_earthquake__911674637410594816__911674637410594816_0,direct_text,,,,,,,,,,,
mexico_earthquake__911674637410594816__911674637410594816_0,direct_joint,,,,,,,,,,,
mexico_earthquake__911674637410594816__911674637410594816_0,misleading_image,,,,,,,,,,,
mexico_earthquake__911674637410594816__911674637410594816_0,misleading_text,,,,,,,,,,,
mexico_earthquake__911674637410594816__911674637410594816_0,misleading_joint,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,clean,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,benign_image,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,benign_text,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,benign_joint,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,direct_image,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,direct_text,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,direct_joint,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,misleading_image,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,misleading_text,,,,,,,,,,,
hurricane_maria__915319640145911809__915319640145911809_2,misleading_joint,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,clean,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,benign_image,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,benign_text,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,benign_joint,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,direct_image,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,direct_text,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,direct_joint,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,misleading_image,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,misleading_text,,,,,,,,,,,
hurricane_irma__909900730735190016__909900730735190016_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,clean,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,benign_image,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,benign_text,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,benign_joint,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,direct_image,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,direct_text,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,direct_joint,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,misleading_image,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,misleading_text,,,,,,,,,,,
hurricane_irma__909738182031413248__909738182031413248_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,clean,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,benign_image,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,benign_text,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,benign_joint,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,direct_image,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,direct_text,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,direct_joint,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,misleading_image,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,misleading_text,,,,,,,,,,,
hurricane_harvey__905555871069073408__905555871069073408_2,misleading_joint,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,clean,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,benign_image,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,benign_text,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,benign_joint,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,direct_image,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,direct_text,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,direct_joint,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,misleading_image,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,misleading_text,,,,,,,,,,,
hurricane_maria__911789292116217856__911789292116217856_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,clean,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,benign_image,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,benign_text,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,benign_joint,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,direct_image,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,direct_text,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,direct_joint,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,misleading_image,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,misleading_text,,,,,,,,,,,
hurricane_harvey__904524705960534016__904524705960534016_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,clean,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,benign_image,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,benign_text,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,benign_joint,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,direct_image,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,direct_text,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,direct_joint,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,misleading_image,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,misleading_text,,,,,,,,,,,
hurricane_irma__909900385581764608__909900385581764608_0,misleading_joint,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,clean,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,benign_image,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,benign_text,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,benign_joint,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,direct_image,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,direct_text,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,direct_joint,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,misleading_image,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,misleading_text,,,,,,,,,,,
hurricane_maria__921853322570731520__921853322570731520_1,misleading_joint,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,clean,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,benign_image,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,benign_text,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,benign_joint,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,direct_image,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,direct_text,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,direct_joint,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,misleading_image,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,misleading_text,,,,,,,,,,,
hurricane_irma__910212336522350592__910212336522350592_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,clean,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,benign_image,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,benign_text,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,benign_joint,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,direct_image,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,direct_text,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,direct_joint,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,misleading_image,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,misleading_text,,,,,,,,,,,
hurricane_harvey__908130612225167360__908130612225167360_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,clean,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,benign_image,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,benign_text,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,benign_joint,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,direct_image,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,direct_text,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,direct_joint,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,misleading_image,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,misleading_text,,,,,,,,,,,
hurricane_irma__909459854305091585__909459854305091585_0,misleading_joint,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,clean,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,benign_image,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,benign_text,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,benign_joint,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,direct_image,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,direct_text,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,direct_joint,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,misleading_image,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,misleading_text,,,,,,,,,,,
california_wildfires__917945356696072192__917945356696072192_0,misleading_joint,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,clean,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,benign_image,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,benign_text,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,benign_joint,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,direct_image,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,direct_text,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,direct_joint,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,misleading_image,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,misleading_text,,,,,,,,,,,
california_wildfires__923717489883693058__923717489883693058_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,clean,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,benign_image,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,benign_text,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,benign_joint,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,direct_image,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,direct_text,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,direct_joint,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,misleading_image,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,misleading_text,,,,,,,,,,,
hurricane_irma__909438423068495872__909438423068495872_1,misleading_joint,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,clean,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,benign_image,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,benign_text,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,benign_joint,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,direct_image,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,direct_text,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,direct_joint,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,misleading_image,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,misleading_text,,,,,,,,,,,
hurricane_harvey__901646234880024576__901646234880024576_0,misleading_joint,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,clean,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,benign_image,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,benign_text,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,benign_joint,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,direct_image,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,direct_text,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,direct_joint,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,misleading_image,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,misleading_text,,,,,,,,,,,
hurricane_irma__910066988596305922__910066988596305922_0,misleading_joint,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,clean,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,benign_image,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,benign_text,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,benign_joint,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,direct_image,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,direct_text,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,direct_joint,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,misleading_image,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,misleading_text,,,,,,,,,,,
hurricane_maria__921370720931684357__921370720931684357_0,misleading_joint,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,clean,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,benign_image,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,benign_text,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,benign_joint,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,direct_image,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,direct_text,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,direct_joint,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,misleading_image,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,misleading_text,,,,,,,,,,,
hurricane_maria__910534972699811843__910534972699811843_0,misleading_joint,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,clean,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,benign_image,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,benign_text,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,benign_joint,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,direct_image,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,direct_text,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,direct_joint,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,misleading_image,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,misleading_text,,,,,,,,,,,
hurricane_maria__923612432324616192__923612432324616192_0,misleading_joint,,,,,,,,,,,
hurricane_maria__922153859354677254__922153859354677254_0,clean,,,,,,,,,,,
hurricane_maria__922153859354677254__922153859354677254_0,benign_image,,,,,,,,,,,
hurricane_maria__922153859354677254__922153859354677254_0,benign_text,,,,,,,,,,,
hurricane_maria__922153859354677254__922153859354677254_0,benign_joint,,,,,,,,,,,
hurricane_maria__922153859354677254__922153859354677254_0,direct_image,,,,,,,,,,,
hurricane_maria__922153859354677254__922153859354677254_0,direct_text,,,,,,,,,,,
